source_doc_id,date,sentence,found_term,accompanying_terms
3082,2018-06-05 18:30:00,"I have already said it many times, and I would like to take this opportunity to reiterate once again: if Europe wants the flow of migrants to Europe, including from this region – from Syria, from neighbouring countries – to decrease, it is necessary to help people to return to their homes, to help them to rebuild their lives in their own country.",syria,[]
3086,2018-06-07 16:30:00,Our contingent in the Syrian Arab Republic is not just military… What I want to say is this.,syria,[]
3086,2018-06-07 16:30:00,"We will never forget about those losses and will never leave the families of our comrades, who have not returned home from Syria, in trouble.",syria,[]
3086,2018-06-07 16:30:00,"Let me remind you that thousands of militants, natives of Central Asian countries, with which we have no controlled borders, are massing on Syrian territory.",syria,[]
3086,2018-06-07 16:30:00,"Second, our combat efforts have helped stabilise the situation in the Syrian Arab Republic.",syria,[]
3086,2018-06-07 16:30:00,"Today, the Syrian army and the Syrian government control the territory with more than 90 percent of the country's population.",syria,[]
3086,2018-06-07 16:30:00,"These are two deployment sites: one in the port of Tartus and the other is an air facility in Khmeimim, which is there in full conformity both with the treaty with the Syrian government and international law.",syria,[]
3086,2018-06-07 16:30:00,"Syria is not a shooting range for Russian weapons, but we are still using them there, our new weapons.",syria,[]
3086,2018-06-07 16:30:00,"As I said, and I will repeat, when we started to use these modern weapons, including missiles, whole teams from our defence industry companies went to Syria, and worked there on-site (it is extremely important for us!) to finalise them and figure out what we can count on when using them in combat conditions.",syria,[]
3086,2018-06-07 16:30:00,"Second, our commanders – we had a large number of officers and generals go in Syria and take part in these hostilities – began to understand what a modern armed conflict is, how important communication, intelligence, interaction between all-arms units and formations is, how important it is to ensure the effective operation of the aerospace group, aviation, ground forces, including special operations forces.",syria,[]
3086,2018-06-07 16:30:00,I have already said that we used them in Syria.,syria,[]
3096,2018-06-09 10:45:00,We have been working well together to settle the Syrian crisis.,syria,[]
3099,2018-06-10 09:00:00,There has been good progress in the fight against terrorism in Syria.,syria,[]
3099,2018-06-10 09:00:00,"Thanks to the coordinated actions of Russia, the Syrian Government, Iran, Turkey, and other partners, including Kazakhstan, terrorist activity has become largely suppressed in that country.",syria,[]
3099,2018-06-10 09:00:00,"Colleagues, I would like to note that the Government of Syria today controls an area that is home to about 90 percent of the country’s population.",syria,[]
3099,2018-06-10 09:00:00,"Damascus is following the agreements reached at the Syrian National Dialogue Congress in Sochi in January, and has sent proposals on constitutional committee members from the Government of the Syrian Republic to prepare the new fundamental law of the country.",syria,[]
3099,2018-06-10 09:00:00,"Therefore, the Syrian Government is fully abiding by its obligations and has shown its commitment to a political dialogue.",syria,[]
3135,2018-06-28 13:40:00,The Russian Army demonstrated its increased potential and coordination when it fought terrorists in Syria.,syria,[]
3141,2018-07-11 20:00:00,"Of course, our focus is on developments in Syria, the presence of Iran.",syria,['presence']
3141,2018-07-11 20:00:00,"Several hours ago, an unmanned aerial vehicle entered the territory of Israel from Syria and was successfully brought down.",syria,[]
3154,2018-07-15 15:50:00,"We also discussed a number of international and regional issues as we often do, first of all, the situation in Syria.",syria,[]
3160,2018-07-16 18:35:00,"Of course, we talked about regional crises, including Syria.",syria,[]
3160,2018-07-16 18:35:00,"With regard to Syria, restoring peace and harmony in that country could serve as an example of successful joint work.",syria,[]
3160,2018-07-16 18:35:00,We have all the requisite elements for effective cooperation on Syria.,syria,[]
3160,2018-07-16 18:35:00,"I would also like to note that after the terrorists are routed in southwest Syria, in the so-called “southern zone”, the situation in the Golan Heights should be brought into full conformity with the 1974 agreement on the disengagement of Israeli and Syrian forces.",syria,['southwest']
3160,2018-07-16 18:35:00,This will make it possible to bring tranquillity to the Golan Heights and restore the ceasefire between the Syrian Arab Republic and the State of Israel.,syria,[]
3160,2018-07-16 18:35:00,"Now large numbers of refugees are concentrated in countries bordering on Syria, such as Turkey, Lebanon, Jordan.",syria,[]
3160,2018-07-16 18:35:00,As for the ball being on our side where Syria is concerned.,syria,[]
3162,2018-07-17 02:00:00,"A case in point is our cooperation in Syria, even though we do not fully agree on the global goal and ways to achieve it.",syria,[]
3162,2018-07-17 02:00:00,"As far as Syria is concerned, US aircraft delivered very serious strikes at the city of Raqqa.",syria,[]
3162,2018-07-17 02:00:00,You are completely wrong; I wish you were familiar with the real situation in Syria.,syria,[]
3167,2018-07-19 14:10:00,"It was with Russia’s decisive role that international terrorism, ISIL and other extremist groups suffered a crushing blow in Syria.",syria,[]
3167,2018-07-19 14:10:00,This allowed Syria to maintain its statehood and create conditions for its economic recovery and the return of refugees.,syria,[]
3167,2018-07-19 14:10:00,"I want to once again thank our military personnel who courageously performed and continue to perform their professional duty, and, of course, diplomats who are as extensively and selflessly involved in the Syria issue.",syria,[]
3167,2018-07-19 14:10:00,"The Syrian National Dialogue Congress held in Sochi earlier this year was a significant achievement that deserves the closest attention, study and support.",syria,[]
3167,2018-07-19 14:10:00,These efforts are laying a legitimate foundation for Syria’s revival.,syria,[]
3167,2018-07-19 14:10:00,"Of course, it is extremely important that the international community intensify its efforts to provide humanitarian aid to the Syrians.",syria,[]
3167,2018-07-19 14:10:00,"This is clearly important for Syria and the rest of the region, as well as for many other countries, because our active efforts can reduce the migration pressure on European countries.",syria,[]
3167,2018-07-19 14:10:00,"Among other things, we discussed security at the Golan Heights during the operation in Syria.",syria,[]
3176,2018-07-26 20:30:00,"This includes the efforts to overcome crises, and I am primarily referring to the Syrian crisis, and the economy to which we are always paying closer attention.",syria,[]
3180,2018-07-27 15:40:00,"It is also designed to prevent an arms race in outer space, support the Astana process on a settlement in Syria and preserve the Joint Comprehensive Plan of Action.",syria,[]
