source_doc_id,date,sentence,found_term
2045,2016-06-30 14:10:00,"It is unacceptable to prolong the Ukrainian crisis and unacceptable to blame others for this, particularly Russia.",ukrainian
2049,2016-07-01 19:30:00,"It wasn’t Russia that staged a coup d’etat in Ukraine and it wasn’t Russia that threatened the life, health and security of residents of the Crimean peninsula.",ukraine
2066,2016-07-25 14:10:00,It used to be in Ukraine?,ukraine
2078,2016-08-05 11:05:00,"Nevertheless, Azerbaijan ranks fifth in Russia's foreign trade with the CIS countries (following Belarus, Kazakhstan, Ukraine and Uzbekistan).",ukraine
2088,2016-08-10 18:30:00,"Indeed, our intelligence services prevented a sabotage and reconnaissance group from the Ukrainian Defence Ministry from infiltrating Crimean territory.",ukrainian
2088,2016-08-10 18:30:00,"However, I think that the situation is actually even more worrying because acts such as this have no sense other than to divert the people in Ukraine itself from the lamentable economic situation and the serious difficulties in which many people there live today.",ukraine
2092,2016-08-19 14:50:00,He will be offered a job as a special representative of the President of the Russian Federation on trade and economic ties with Ukraine.,ukraine
2093,2016-08-19 15:30:00,"Obviously, we are meeting following a well-known incident, after disrupting an attempt by Ukrainian commando units to infiltrate the territory of Crimea.",ukrainian
2093,2016-08-19 15:30:00,"For this reason, a decision was made to appoint former Education Minister Dmitry Livanov Special Presidential Representative for Trade and Economic Relations with Ukraine.",ukraine
2113,2016-09-03 08:20:00,We are not responsible for the Ukraine’s crisis.,ukraine
2113,2016-09-03 08:20:00,"We did not support the unconstitutional coup in Ukraine, and we did not provoke the reaction of part of the country’s population to these actions.",ukraine
2113,2016-09-03 08:20:00,"As for the settlement in south-eastern Ukraine, I am in total agreement with the participants of the process, first of all the participants of the Normandy process, and with the position of the United States: there is no alternative to implementing the Minsk agreements.",ukraine
2113,2016-09-03 08:20:00,By late 2015 amendments were to be made to the Ukrainian constitution.,ukrainian
2113,2016-09-03 08:20:00,"But, of course, without the political will of the Ukrainian leadership it is impossible, and ultimately everything depends on them.",ukrainian
2119,2016-09-04 18:20:00,"Also, I think we should discuss the situations in Syria and Ukraine, since we are all involved in addressing these problems.",ukraine
2119,2016-09-04 18:20:00,"As for Ukraine, we need to discuss further cooperation in the Normandy format.",ukraine
2120,2016-09-04 19:50:00,"I mean, for example, Ukraine.",ukraine
2121,2016-09-05 10:30:00,"So, yes, our military personnel were in Crimea; but they did not even outnumber our grouping that had been present there under the treaty we had with Ukraine.",ukraine
2121,2016-09-05 10:30:00,"Most importantly, though, the Crimean parliament, which had been elected two years prior to the voting under the Ukrainian law, voted in favour of the referendum and later, in favour of independence.",ukrainian
2124,2016-09-05 17:20:00,Can Japan’s position on Ukraine get in the way here?,ukraine
2124,2016-09-05 17:20:00,"The second matter we discussed, of course, was settling the situation in Ukraine.",ukraine
2124,2016-09-05 17:20:00,"Yes, we did indeed mostly discuss the Ukrainian crisis.",ukrainian
2142,2016-09-16 17:50:00,Everything that has happened in Crimea is the result of illegitimate actions by certain political forces in Ukraine who provoked a coup d’état.,ukraine
2142,2016-09-16 17:50:00,"As is known, unfortunately, Ukraine has not signed or ratified the CIS Charter, and so it can hardly lay claim to submitting its proposals regarding the organisation’s working procedure.",ukraine
2144,2016-09-17 12:15:00,"I have already said that we are ready to continue contacts as long as they lead to a positive result, to a resolution of the crisis in Ukraine.",ukraine
2144,2016-09-17 12:15:00,"We want Ukraine to develop as an independent state, strong economically and in every other aspect; we want to have a reliable, stable partner.",ukraine
2144,2016-09-17 12:15:00,"We cannot, for example, amend the Ukrainian Constitution – only Ukraine can do this, only the Ukrainian leadership.",ukraine
2144,2016-09-17 12:15:00,"We cannot sign an amnesty law instead of the Ukrainian President, and we cannot adopt a law on elections.",ukrainian
2144,2016-09-17 12:15:00,"We can do almost nothing, only the Ukrainian people and their representatives are able to do it.",ukrainian
2154,2016-09-21 20:00:00,There are complicated issues related to Syria and Ukraine.,ukraine
2187,2016-10-12 16:30:00,You just mentioned the crisis in Ukraine.,ukraine
2187,2016-10-12 16:30:00,"However, we were not the ones who brought about a coup d’état in Ukraine.",ukraine
2187,2016-10-12 16:30:00,"I cannot help repeating: we cannot amend the Ukrainian Constitution for the current Kiev authorities, which is a key factor.",ukrainian
2187,2016-10-12 16:30:00,I cannot sign the amnesty law adopted by the Rada; I just cannot do this for the Ukrainian President.,ukrainian
2187,2016-10-12 16:30:00,"On September 9, the self-defenders of Donbass unilaterally, I would like to stress, said they would not respond to the Ukrainian Armed Forces’ shelling.",ukrainian
2196,2016-10-16 14:30:00,Regarding the question of whether Ukraine is delivering on its commitments.,ukraine
2196,2016-10-16 14:30:00,"In general, regarding sanctions against Russia, no matter whether introduced over developments in southeastern Ukraine or in Syria, I can tell you that the goal of those who formulate and advocate this policy is not to settle a specific problem, for example, in southeastern Ukraine, but to contain Russia.",ukraine
2196,2016-10-16 14:30:00,"Even without Ukraine, they would have found some other pretext.",ukraine
2196,2016-10-16 14:30:00,"This dependency is gradually fading, not only with regard to Ukrainian suppliers, but other countries as well, including European countries and the US.",ukrainian
2196,2016-10-16 14:30:00,One hundred percent – I would like to stress this – of our helicopters used to be outfitted with Ukrainian engines.,ukrainian
2196,2016-10-16 14:30:00,"Regarding Ukraine, let me thank you for raising this question.",ukraine
2196,2016-10-16 14:30:00,But our Ukrainian partners have only to say the word and we will be ready to involve Ukrainian industry in the effort to meet our consumption demands.,ukrainian
2196,2016-10-16 14:30:00,This includes joint cooperation to modernise Ukraine’s defence enterprises and civilian sectors.,ukraine
2202,2016-10-20 02:20:00,First on the Minsk Agreements: all the participants in today's meeting agreed that a settlement in south-eastern Ukraine should be based on the Minsk Agreements and we all confirmed our commitment to these agreements.,ukraine
2208,2016-10-26 17:10:00,"Incidentally, Ukraine has an excellent centre here.",ukraine
2208,2016-10-26 17:10:00,"I said right from the start that they can use it, that no one will take anything away from them, and that it will belong to the Ukrainian Paralympic family.",ukrainian
2208,2016-10-26 17:10:00,I said that the centre should remain in Ukraine’s hands.,ukraine
2208,2016-10-26 17:10:00,It is good to have our Paralympians know that there is nothing that could be a cause of contention in their relations with their friends in Ukraine.,ukraine
2209,2016-10-27 20:00:00,"As you know, the Minsk agreements, which I think the experts have all read, say in black and white: “Thirty days after the signing of the Minsk agreements Ukraine’s Rada must adopt a resolution outlining the geographical boundaries of areas where the law on the special status of these unrecognised republics would become effective immediately.”",ukraine
2209,2016-10-27 20:00:00,"It was passed, I would like to remind you, by the Parliament of Ukraine.",ukraine
2209,2016-10-27 20:00:00,"But after passing this resolution, Ukraine and its Parliament adopted an amendment, a paragraph to Article 9 or 10, which said the law would take effect only after municipal elections in these areas.",ukraine
