,date,llm_nato,llm_nato_topic,regex_nato
4830,2013-06-21 20:00:00,YES,NO,NO
4831,2013-06-22 16:30:00,YES,NO,NO
4832,2013-06-23 12:00:00,NO,NO,NO
4833,2013-06-24 12:30:00,NO,NO,NO
4834,2013-06-24 18:15:00,YES,YES,YES
4835,2013-06-25 18:30:00,NO,NO,NO
4836,2013-06-25 19:00:00,NO,YES,NO
4837,2013-06-25 20:45:00,NO,NO,NO
4838,2013-06-26 14:00:00,NO,NO,NO
4839,2013-06-26 16:00:00,NO,NO,NO
4840,2013-06-26 17:45:00,YES,NO,NO
4841,2013-06-27 12:50:00,NO,NO,NO
4842,2013-07-01 16:00:00,YES,YES,NO
4843,2013-07-01 19:00:00,YES,YES,NO
4844,2013-07-02 14:00:00,NO,NO,NO
4845,2013-07-02 16:30:00,NO,NO,NO
4846,2013-07-02 20:30:00,NO,NO,NO
4847,2013-07-03 13:45:00,NO,NO,NO
4848,2013-07-03 15:15:00,NO,NO,NO
4849,2013-07-03 15:45:00,NO,NO,NO
4850,2013-07-04 16:00:00,NO,NO,NO
4851,2013-07-04 16:30:00,NO,NO,NO
4852,2013-07-04 20:30:00,NO,NO,NO
4853,2013-07-05 15:00:00,NO,NO,NO
4854,2013-07-05 17:30:00,NO,NO,NO
4855,2013-07-07 02:00:00,NO,NO,NO
4856,2013-07-07 14:30:00,NO,NO,NO
4857,2013-07-08 18:15:00,NO,NO,NO
4858,2013-07-08 19:15:00,NO,NO,NO
4859,2013-07-10 12:20:00,NO,NO,NO
4860,2013-07-11 12:20:00,NO,NO,NO
4861,2013-07-12 16:45:00,NO,NO,NO
4862,2013-07-12 17:00:00,NO,NO,NO
4863,2013-07-12 17:40:00,NO,YES,NO
4864,2013-07-15 20:00:00,YES,YES,NO
4865,2013-07-16 06:30:00,NO,NO,NO
4866,2013-07-16 10:45:00,NO,NO,NO
4867,2013-07-16 19:15:00,NO,NO,NO
4868,2013-07-17 08:00:00,YES,NO,NO
4869,2013-07-19 18:15:00,YES,YES,NO
4870,2013-07-22 19:30:00,NO,NO,NO
4871,2013-07-23 18:00:00,NO,YES,NO
4872,2013-07-24 12:30:00,NO,NO,NO
4873,2013-07-24 17:30:00,NO,NO,NO
4874,2013-07-25 17:30:00,NO,NO,NO
4875,2013-07-26 16:00:00,NO,YES,NO
4876,2013-07-27 14:20:00,NO,NO,NO
4877,2013-07-27 14:40:00,NO,NO,NO
4878,2013-07-27 17:30:00,NO,YES,NO
4879,2013-07-28 13:00:00,NO,NO,NO
4880,2013-07-29 15:00:00,NO,NO,NO
4881,2013-07-30 15:15:00,YES,NO,NO
4882,2013-07-31 16:00:00,NO,NO,NO
4883,2013-07-31 20:30:00,NO,NO,NO
4884,2013-08-01 14:45:00,NO,NO,NO
4885,2013-08-01 17:45:00,NO,NO,NO
4886,2013-08-02 15:30:00,NO,NO,NO
4887,2013-08-02 18:40:00,YES,YES,NO
4888,2013-08-05 12:20:00,NO,NO,NO
4889,2013-08-06 12:45:00,NO,NO,NO
4890,2013-08-07 12:30:00,NO,NO,NO
4891,2013-08-07 13:30:00,NO,NO,NO
4892,2013-08-08 12:40:00,NO,NO,NO
4893,2013-08-10 20:00:00,NO,NO,NO
4894,2013-08-10 22:40:00,NO,NO,NO
4895,2013-08-12 15:00:00,YES,YES,NO
4896,2013-08-13 16:30:00,NO,NO,NO
4897,2013-08-13 17:30:00,NO,NO,NO
4898,2013-08-13 18:15:00,NO,NO,NO
4899,2013-08-15 12:45:00,NO,NO,NO
4900,2013-08-15 14:10:00,NO,NO,NO
4901,2013-08-16 15:15:00,NO,NO,NO
4902,2013-08-17 13:15:00,NO,NO,NO
4903,2013-08-17 14:45:00,NO,NO,NO
4904,2013-08-17 23:55:00,NO,NO,NO
4905,2013-08-20 11:00:00,NO,NO,NO
4906,2013-08-22 16:15:00,NO,NO,NO
4907,2013-08-22 20:45:00,NO,YES,NO
4908,2013-08-23 14:00:00,NO,NO,NO
4909,2013-08-26 19:30:00,YES,YES,NO
4910,2013-08-26 21:30:00,NO,NO,NO
4911,2013-08-27 12:20:00,NO,YES,NO
4912,2013-08-29 15:20:00,YES,YES,NO
4913,2013-08-29 17:30:00,NO,NO,NO
4914,2013-08-30 11:30:00,YES,YES,NO
4915,2013-08-30 14:30:00,YES,NO,NO
4916,2013-08-30 17:40:00,YES,YES,NO
4917,2013-08-31 10:10:00,NO,NO,NO
4918,2013-08-31 13:00:00,YES,NO,NO
4919,2013-08-31 14:00:00,YES,YES,NO
4920,2013-09-01 05:15:00,NO,NO,NO
4921,2013-09-02 18:00:00,NO,NO,NO
4922,2013-09-03 16:00:00,NO,NO,NO
4923,2013-09-03 18:30:00,NO,NO,NO
4924,2013-09-04 09:00:00,YES,YES,NO
4925,2013-09-04 18:10:00,YES,YES,NO
4926,2013-09-05 13:00:00,NO,NO,NO
4927,2013-09-05 14:20:00,NO,NO,NO
4928,2013-09-05 15:00:00,NO,NO,NO
4929,2013-09-05 15:15:00,NO,NO,NO
4930,2013-09-05 19:30:00,YES,YES,NO
4931,2013-09-06 12:30:00,NO,NO,NO
4932,2013-09-06 15:00:00,NO,NO,NO
4933,2013-09-06 17:00:00,YES,YES,NO
4934,2013-09-06 18:00:00,NO,NO,NO
4935,2013-09-06 19:20:00,NO,NO,NO
4936,2013-09-08 15:15:00,NO,NO,NO
4937,2013-09-09 16:00:00,NO,NO,NO
4938,2013-09-10 16:00:00,NO,NO,NO
4939,2013-09-10 21:00:00,YES,YES,NO
4940,2013-09-11 16:15:00,NO,NO,NO
4941,2013-09-12 08:00:00,YES,YES,NO
4942,2013-09-12 14:30:00,NO,NO,NO
4943,2013-09-13 10:00:00,YES,NO,NO
4944,2013-09-13 10:15:00,YES,YES,NO
4945,2013-09-13 15:00:00,YES,NO,NO
4946,2013-09-13 15:30:00,YES,YES,NO
4947,2013-09-13 17:15:00,NO,NO,NO
4948,2013-09-14 16:00:00,NO,NO,NO
4949,2013-09-16 16:00:00,NO,NO,NO
4950,2013-09-16 16:45:00,NO,NO,NO
4951,2013-09-16 18:30:00,NO,NO,NO
4952,2013-09-17 09:15:00,NO,NO,NO
4953,2013-09-17 17:00:00,YES,YES,NO
4954,2013-09-18 20:30:00,YES,NO,NO
4955,2013-09-19 19:45:00,YES,YES,YES
4956,2013-09-20 13:20:00,NO,NO,NO
4957,2013-09-23 14:45:00,YES,YES,NO
4958,2013-09-23 16:40:00,NO,NO,NO
4959,2013-09-23 16:50:00,NO,NO,NO
4960,2013-09-23 21:15:00,NO,NO,NO
4961,2013-09-24 21:00:00,NO,NO,NO
4962,2013-09-24 21:30:00,NO,NO,NO
4963,2013-09-25 12:30:00,YES,YES,NO
4964,2013-09-25 13:50:00,NO,NO,NO
4965,2013-09-26 09:10:00,YES,NO,NO
4966,2013-09-26 19:50:00,NO,NO,NO
4967,2013-09-30 10:20:00,NO,NO,NO
4968,2013-10-01 12:00:00,NO,NO,NO
4969,2013-10-02 16:50:00,YES,YES,NO
4970,2013-10-02 19:30:00,YES,NO,NO
4971,2013-10-03 16:45:00,YES,NO,NO
4972,2013-10-03 19:15:00,NO,NO,NO
4973,2013-10-04 16:00:00,YES,YES,NO
4974,2013-10-04 17:10:00,NO,NO,NO
4975,2013-10-04 19:00:00,NO,NO,NO
4976,2013-10-06 17:20:00,NO,NO,NO
4977,2013-10-07 13:30:00,NO,NO,NO
4978,2013-10-07 14:00:00,YES,YES,NO
4979,2013-10-07 14:40:00,NO,YES,NO
4980,2013-10-07 18:50:00,YES,NO,NO
4981,2013-10-08 12:00:00,YES,YES,NO
4982,2013-10-09 12:20:00,NO,NO,NO
4983,2013-10-10 12:20:00,NO,NO,NO
4984,2013-10-11 15:00:00,NO,NO,NO
4985,2013-10-11 16:30:00,NO,NO,NO
4986,2013-10-14 12:15:00,NO,NO,NO
4987,2013-10-15 13:10:00,NO,NO,NO
4988,2013-10-15 14:40:00,YES,YES,NO
4989,2013-10-17 11:05:00,NO,NO,NO
4990,2013-10-18 22:30:00,NO,NO,NO
4991,2013-10-21 17:00:00,NO,NO,NO
4992,2013-10-21 17:30:00,YES,YES,NO
4993,2013-10-22 17:15:00,NO,NO,NO
4994,2013-10-22 17:30:00,YES,YES,NO
4995,2013-10-22 19:10:00,YES,YES,NO
4996,2013-10-23 14:00:00,YES,NO,NO
4997,2013-10-23 15:30:00,NO,NO,NO
4998,2013-10-23 19:00:00,NO,NO,NO
4999,2013-10-24 22:00:00,NO,NO,NO
5000,2013-10-24 22:10:00,NO,YES,NO
5001,2013-10-25 00:30:00,NO,NO,NO
5002,2013-10-25 17:00:00,NO,NO,NO
5003,2013-10-28 15:45:00,NO,NO,NO
5004,2013-10-28 16:30:00,NO,NO,NO
5005,2013-10-28 19:00:00,NO,YES,NO
5006,2013-10-29 15:45:00,NO,NO,NO
5007,2013-10-29 16:30:00,NO,NO,NO
5008,2013-10-29 18:00:00,NO,NO,NO
5009,2013-10-29 20:00:00,NO,NO,NO
5010,2013-10-30 17:45:00,NO,NO,NO
5011,2013-10-30 19:10:00,NO,NO,NO
5012,2013-10-31 17:15:00,NO,NO,NO
5013,2013-11-01 18:00:00,NO,NO,NO
5014,2013-11-04 16:00:00,NO,NO,NO
5015,2013-11-05 17:00:00,NO,NO,NO
5016,2013-11-05 18:30:00,NO,NO,NO
5017,2013-11-06 16:30:00,YES,NO,NO
5018,2013-11-07 15:40:00,NO,NO,NO
5019,2013-11-08 17:20:00,NO,YES,NO
5020,2013-11-08 22:00:00,NO,NO,NO
5021,2013-11-10 18:00:00,NO,NO,NO
5022,2013-11-11 04:00:00,YES,NO,NO
5023,2013-11-11 15:30:00,NO,NO,NO
5024,2013-11-11 17:30:00,NO,NO,NO
5025,2013-11-11 17:45:00,NO,NO,NO
5026,2013-11-11 20:15:00,NO,NO,NO
5027,2013-11-12 13:00:00,NO,NO,NO
5028,2013-11-12 14:00:00,NO,NO,NO
5029,2013-11-12 14:30:00,NO,NO,NO
5030,2013-11-12 17:00:00,YES,YES,NO
5031,2013-11-12 17:45:00,NO,NO,NO
5032,2013-11-13 09:10:00,NO,YES,NO
5033,2013-11-13 12:00:00,NO,NO,NO
5034,2013-11-13 12:15:00,NO,NO,NO
5035,2013-11-13 14:00:00,NO,NO,NO
5036,2013-11-13 16:00:00,NO,NO,NO
5037,2013-11-14 19:00:00,YES,YES,NO
5038,2013-11-15 16:15:00,NO,NO,NO
5039,2013-11-15 17:45:00,NO,YES,NO
5040,2013-11-18 13:50:00,NO,NO,NO
5041,2013-11-19 16:30:00,NO,NO,NO
5042,2013-11-19 17:00:00,NO,NO,NO
5043,2013-11-20 14:45:00,NO,NO,NO
5044,2013-11-20 18:30:00,NO,NO,NO
5045,2013-11-20 19:40:00,NO,NO,NO
5046,2013-11-20 22:00:00,NO,NO,NO
5047,2013-11-21 16:30:00,NO,NO,NO
5048,2013-11-21 19:00:00,NO,NO,NO
5049,2013-11-22 12:15:00,NO,NO,NO
5050,2013-11-22 15:50:00,NO,NO,NO
5051,2013-11-22 16:00:00,NO,NO,NO
5052,2013-11-22 20:30:00,NO,NO,NO
5053,2013-11-22 21:30:00,NO,NO,NO
5054,2013-11-24 17:00:00,NO,NO,NO
5055,2013-11-25 11:20:00,NO,NO,NO
5056,2013-11-25 23:20:00,NO,NO,NO
5057,2013-11-26 19:15:00,YES,YES,NO
5058,2013-11-26 21:30:00,NO,NO,NO
5059,2013-11-27 17:15:00,NO,NO,NO
5060,2013-11-27 20:30:00,NO,NO,NO
5061,2013-11-28 14:00:00,NO,NO,NO
5062,2013-11-28 16:00:00,NO,NO,NO
5063,2013-11-28 19:00:00,NO,NO,NO
5064,2013-11-29 17:30:00,NO,NO,NO
5065,2013-11-29 19:15:00,NO,NO,NO
5066,2013-11-29 21:15:00,NO,NO,NO
5067,2013-12-02 15:30:00,YES,YES,NO
5068,2013-12-02 18:45:00,NO,NO,NO
5069,2013-12-02 19:15:00,NO,NO,NO
5070,2013-12-02 20:00:00,NO,NO,NO
5071,2013-12-03 17:00:00,NO,NO,NO
5072,2013-12-03 18:00:00,YES,NO,NO
5073,2013-12-04 17:00:00,NO,NO,NO
5074,2013-12-04 19:00:00,NO,YES,NO
5075,2013-12-05 17:00:00,YES,YES,NO
5076,2013-12-06 14:10:00,NO,NO,NO
5077,2013-12-09 18:30:00,NO,NO,NO
5078,2013-12-09 20:00:00,NO,NO,NO
5079,2013-12-09 23:15:00,NO,NO,NO
5080,2013-12-10 14:10:00,YES,YES,NO
5081,2013-12-10 17:45:00,YES,NO,NO
5082,2013-12-11 11:00:00,NO,NO,NO
5083,2013-12-12 13:15:00,YES,YES,NO
5084,2013-12-12 18:00:00,NO,NO,NO
5085,2013-12-13 11:40:00,NO,NO,NO
5086,2013-12-17 15:35:00,NO,NO,NO
5087,2013-12-17 18:10:00,NO,YES,NO
5088,2013-12-17 18:30:00,YES,NO,NO
5089,2013-12-19 17:00:00,YES,YES,NO
5090,2013-12-20 17:15:00,NO,NO,NO
5091,2013-12-23 13:15:00,NO,NO,NO
5092,2013-12-23 16:00:00,NO,YES,NO
5093,2013-12-24 13:30:00,NO,NO,NO
5094,2013-12-24 13:45:00,YES,YES,NO
5095,2013-12-24 16:30:00,NO,NO,NO
5096,2013-12-24 17:10:00,NO,NO,NO
5097,2013-12-25 13:30:00,NO,NO,NO
5098,2013-12-25 16:10:00,NO,NO,NO
5099,2013-12-25 17:30:00,NO,NO,NO
5100,2013-12-26 14:30:00,NO,NO,NO
5101,2013-12-26 16:40:00,NO,NO,NO
5102,2013-12-27 18:45:00,NO,NO,NO
5103,2013-12-31 19:30:00,NO,NO,NO
5104,2014-01-01 08:30:00,NO,NO,NO
5105,2014-01-09 17:20:00,NO,NO,NO
5106,2014-01-09 18:30:00,NO,NO,NO
5107,2014-01-10 13:15:00,NO,NO,NO
5108,2014-01-14 15:30:00,NO,NO,NO
5109,2014-01-14 17:40:00,NO,NO,NO
5110,2014-01-15 17:30:00,NO,NO,NO
5111,2014-01-16 14:00:00,YES,NO,NO
5112,2014-01-16 15:45:00,NO,NO,NO
5113,2014-01-16 17:25:00,NO,NO,NO
5114,2014-01-17 15:20:00,NO,NO,NO
5115,2014-01-19 12:00:00,YES,YES,NO
5116,2014-01-20 11:10:00,NO,NO,NO
5117,2014-01-20 20:30:00,YES,NO,NO
5118,2014-01-21 16:15:00,NO,YES,NO
5119,2014-01-21 19:00:00,NO,NO,NO
5120,2014-01-22 15:00:00,YES,YES,YES
5121,2014-01-23 16:30:00,NO,NO,NO
5122,2014-01-27 14:00:00,NO,NO,NO
5123,2014-01-28 20:20:00,YES,YES,NO
5124,2014-01-28 22:00:00,NO,NO,NO
5125,2014-01-29 15:35:00,NO,YES,NO
5126,2014-01-30 16:30:00,NO,NO,NO
5127,2014-01-30 19:00:00,NO,NO,NO
5128,2014-01-31 13:20:00,NO,NO,NO
5129,2014-01-31 14:15:00,NO,NO,NO
5130,2014-02-01 13:10:00,NO,NO,NO
5131,2014-02-03 18:45:00,NO,NO,NO
5132,2014-02-04 15:00:00,NO,NO,NO
5133,2014-02-04 18:30:00,NO,NO,NO
5134,2014-02-04 19:30:00,NO,NO,NO
5135,2014-02-04 21:00:00,YES,YES,NO
5136,2014-02-05 14:00:00,NO,NO,NO
5137,2014-02-05 14:45:00,NO,NO,NO
5138,2014-02-06 16:40:00,NO,NO,NO
5139,2014-02-06 18:00:00,NO,NO,NO
5140,2014-02-06 20:00:00,NO,NO,NO
5141,2014-02-06 22:00:00,NO,NO,NO
5142,2014-02-07 15:20:00,NO,NO,NO
5143,2014-02-07 16:30:00,YES,NO,NO
5144,2014-02-07 18:00:00,NO,NO,NO
5145,2014-02-08 14:45:00,NO,NO,NO
5146,2014-02-08 17:15:00,NO,NO,NO
5147,2014-02-08 18:45:00,NO,NO,NO
5148,2014-02-10 18:00:00,NO,NO,NO
5149,2014-02-10 18:50:00,YES,YES,NO
5150,2014-02-11 17:50:00,NO,NO,NO
5151,2014-02-12 15:30:00,NO,NO,NO
5152,2014-02-13 14:15:00,YES,YES,NO
5153,2014-02-13 15:50:00,NO,NO,NO
5154,2014-02-13 17:45:00,NO,NO,NO
5155,2014-02-14 16:10:00,NO,NO,NO
5156,2014-02-17 20:30:00,YES,YES,NO
5157,2014-02-17 21:40:00,NO,NO,NO
5158,2014-02-19 20:25:00,NO,NO,NO
5159,2014-02-20 18:00:00,NO,NO,NO
5160,2014-02-20 18:50:00,NO,NO,NO
5161,2014-02-24 11:00:00,NO,NO,NO
5162,2014-02-24 12:00:00,NO,NO,NO
5163,2014-02-25 06:00:00,NO,YES,NO
5164,2014-02-25 17:15:00,NO,NO,NO
5165,2014-02-26 12:10:00,NO,NO,NO
5166,2014-03-04 15:40:00,YES,YES,NO
5167,2014-03-05 06:00:00,NO,NO,NO
5168,2014-03-05 15:40:00,NO,NO,NO
5169,2014-03-05 19:10:00,NO,NO,NO
5170,2014-03-06 00:05:00,NO,NO,NO
5171,2014-03-07 20:00:00,NO,NO,NO
5172,2014-03-08 16:00:00,NO,NO,NO
5173,2014-03-10 18:50:00,NO,NO,NO
5174,2014-03-11 19:30:00,NO,NO,NO
5175,2014-03-12 17:00:00,NO,NO,NO
5176,2014-03-13 14:45:00,NO,NO,NO
5177,2014-03-13 17:40:00,NO,NO,NO
5178,2014-03-14 13:20:00,NO,NO,NO
5179,2014-03-14 14:30:00,NO,NO,NO
5180,2014-03-17 14:15:00,NO,NO,NO
5181,2014-03-18 15:50:00,YES,YES,YES
5182,2014-03-18 19:30:00,NO,NO,NO
5183,2014-03-19 15:45:00,NO,NO,NO
5184,2014-03-20 14:10:00,NO,NO,NO
5185,2014-03-20 15:10:00,NO,YES,NO
5186,2014-03-20 18:00:00,NO,NO,NO
5187,2014-03-21 12:30:00,YES,YES,YES
5188,2014-03-21 15:00:00,NO,NO,NO
5189,2014-03-21 15:15:00,NO,NO,NO
5190,2014-03-21 15:30:00,NO,NO,NO
5191,2014-03-24 16:25:00,NO,NO,NO
5192,2014-03-24 18:30:00,NO,NO,NO
5193,2014-03-25 14:00:00,NO,NO,NO
5194,2014-03-26 18:00:00,NO,NO,NO
5195,2014-03-27 15:30:00,NO,YES,NO
5196,2014-03-27 17:30:00,NO,NO,NO
5197,2014-03-28 14:40:00,YES,YES,NO
5198,2014-04-01 12:15:00,NO,NO,NO
5199,2014-04-01 13:20:00,NO,NO,NO
5200,2014-04-02 14:30:00,NO,NO,NO
5201,2014-04-04 12:10:00,NO,NO,NO
5202,2014-04-07 14:00:00,NO,YES,NO
5203,2014-04-08 15:30:00,NO,NO,NO
5204,2014-04-09 13:00:00,NO,NO,NO
5205,2014-04-09 16:30:00,YES,YES,NO
5206,2014-04-09 18:00:00,NO,NO,NO
5207,2014-04-10 17:00:00,NO,YES,NO
5208,2014-04-10 18:20:00,NO,NO,NO
5209,2014-04-10 23:00:00,YES,YES,NO
5210,2014-04-11 14:15:00,NO,NO,NO
5211,2014-04-11 14:20:00,NO,NO,NO
5212,2014-04-11 17:00:00,NO,YES,NO
5213,2014-04-14 17:30:00,NO,NO,NO
5214,2014-04-14 18:45:00,NO,NO,NO
5215,2014-04-14 19:50:00,NO,NO,NO
5216,2014-04-15 14:50:00,NO,NO,NO
5217,2014-04-17 15:55:00,YES,YES,YES
5218,2014-04-17 16:15:00,YES,YES,YES
5219,2014-04-18 15:20:00,NO,NO,NO
5220,2014-04-18 15:45:00,NO,NO,NO
5221,2014-04-19 12:00:00,NO,NO,NO
5222,2014-04-19 21:00:00,NO,NO,NO
5223,2014-04-21 15:40:00,YES,NO,NO
5224,2014-04-22 17:20:00,YES,YES,NO
5225,2014-04-23 15:45:00,NO,NO,NO
5226,2014-04-24 14:20:00,YES,YES,NO
5227,2014-04-25 13:20:00,YES,NO,NO
5228,2014-04-28 15:40:00,YES,YES,NO
5229,2014-04-28 18:50:00,NO,NO,NO
5230,2014-04-29 19:00:00,NO,NO,NO
5231,2014-04-29 23:30:00,YES,YES,NO
5232,2014-04-30 15:15:00,NO,NO,NO
5233,2014-04-30 16:15:00,NO,NO,NO
5234,2014-05-01 13:45:00,YES,YES,NO
5235,2014-05-01 15:00:00,NO,NO,NO
5236,2014-05-07 16:10:00,NO,NO,NO
5237,2014-05-07 17:45:00,YES,YES,NO
5238,2014-05-08 14:00:00,NO,NO,NO
5239,2014-05-08 14:45:00,NO,NO,NO
5240,2014-05-08 17:00:00,NO,NO,NO
5241,2014-05-08 17:30:00,NO,NO,NO
5242,2014-05-08 17:50:00,NO,NO,NO
5243,2014-05-08 20:30:00,NO,NO,NO
5244,2014-05-09 11:00:00,NO,NO,NO
5245,2014-05-09 16:30:00,NO,NO,NO
5246,2014-05-09 19:15:00,NO,NO,NO
5247,2014-05-10 16:15:00,NO,NO,NO
5248,2014-05-12 15:40:00,NO,NO,NO
5249,2014-05-12 16:00:00,NO,NO,NO
5250,2014-05-14 16:30:00,NO,NO,NO
5251,2014-05-15 16:55:00,NO,NO,NO
5252,2014-05-15 17:00:00,NO,NO,NO
5253,2014-05-15 20:00:00,NO,NO,NO
5254,2014-05-16 15:00:00,YES,NO,NO
5255,2014-05-16 16:00:00,NO,NO,NO
5256,2014-05-19 00:05:00,YES,YES,NO
5257,2014-05-20 09:30:00,NO,NO,NO
5258,2014-05-20 10:30:00,NO,NO,NO
5259,2014-05-20 13:00:00,NO,NO,NO
5260,2014-05-20 18:40:00,NO,NO,NO
5261,2014-05-20 19:00:00,NO,NO,NO
5262,2014-05-20 20:00:00,NO,NO,NO
5263,2014-05-21 09:30:00,NO,NO,NO
5264,2014-05-21 12:40:00,NO,NO,NO
5265,2014-05-21 15:40:00,NO,YES,NO
5266,2014-05-22 11:00:00,NO,NO,NO
5267,2014-05-22 11:30:00,NO,NO,NO
5268,2014-05-23 14:30:00,YES,YES,NO
5269,2014-05-23 16:45:00,YES,YES,YES
5270,2014-05-23 18:15:00,NO,NO,NO
5271,2014-05-23 19:20:00,NO,NO,NO
5272,2014-05-23 20:40:00,NO,NO,NO
5273,2014-05-24 13:15:00,NO,NO,NO
5274,2014-05-24 13:30:00,NO,NO,NO
5275,2014-05-24 14:40:00,YES,YES,NO
5276,2014-05-24 18:30:00,YES,YES,YES
5277,2014-05-26 11:20:00,NO,NO,NO
5278,2014-05-26 18:15:00,NO,YES,NO
5279,2014-05-27 15:20:00,YES,NO,NO
5280,2014-05-27 16:00:00,NO,NO,NO
5281,2014-05-28 10:00:00,NO,NO,NO
5282,2014-05-28 13:30:00,NO,NO,NO
5283,2014-05-28 15:00:00,NO,NO,NO
5284,2014-05-28 17:15:00,NO,NO,NO
5285,2014-05-29 10:45:00,NO,NO,NO
5286,2014-05-29 12:00:00,NO,NO,NO
5287,2014-05-29 12:20:00,NO,NO,NO
5288,2014-05-29 13:30:00,NO,NO,NO
5289,2014-05-29 15:30:00,NO,NO,NO
5290,2014-05-30 12:30:00,NO,NO,NO
5291,2014-06-02 15:15:00,NO,NO,NO
5292,2014-06-02 18:00:00,NO,NO,NO
5293,2014-06-02 18:20:00,NO,NO,NO
5294,2014-06-03 17:00:00,NO,NO,NO
5295,2014-06-04 21:10:00,NO,YES,NO
5296,2014-06-04 22:20:00,YES,YES,YES
5297,2014-06-05 15:30:00,NO,NO,NO
5298,2014-06-05 17:00:00,YES,YES,NO
5299,2014-06-06 21:00:00,NO,NO,NO
5300,2014-06-06 21:30:00,NO,NO,NO
5301,2014-06-09 20:40:00,NO,NO,NO
5302,2014-06-09 21:50:00,NO,NO,NO
5303,2014-06-10 14:30:00,NO,NO,NO
5304,2014-06-10 17:15:00,NO,NO,NO
5305,2014-06-11 16:00:00,NO,NO,NO
5306,2014-06-12 12:45:00,NO,NO,NO
5307,2014-06-12 14:00:00,NO,NO,NO
5308,2014-06-16 16:05:00,NO,NO,NO
5309,2014-06-17 12:20:00,NO,NO,NO
5310,2014-06-17 14:40:00,NO,NO,NO
5311,2014-06-18 21:10:00,NO,NO,NO
5312,2014-06-19 12:45:00,NO,NO,NO
5313,2014-06-22 12:30:00,NO,NO,NO
5314,2014-06-23 16:30:00,NO,YES,NO
5315,2014-06-23 18:15:00,NO,NO,NO
5316,2014-06-24 17:40:00,NO,NO,NO
5317,2014-06-24 20:00:00,YES,YES,NO
5318,2014-06-24 22:00:00,YES,YES,NO
5319,2014-06-24 23:45:00,NO,NO,NO
5320,2014-06-25 17:45:00,NO,NO,NO
5321,2014-06-25 19:30:00,NO,NO,NO
5322,2014-06-26 14:20:00,NO,NO,NO
5323,2014-06-27 13:45:00,YES,YES,NO
5324,2014-06-27 15:45:00,NO,NO,NO
5325,2014-06-30 12:25:00,NO,NO,NO
5326,2014-07-01 15:45:00,YES,YES,YES
5327,2014-07-02 09:00:00,NO,NO,NO
5328,2014-07-02 19:00:00,NO,NO,NO
5329,2014-07-02 19:30:00,NO,NO,NO
5330,2014-07-03 16:50:00,NO,NO,NO
5331,2014-07-04 13:20:00,NO,NO,NO
5332,2014-07-07 12:20:00,NO,NO,NO
5333,2014-07-07 13:30:00,NO,NO,NO
5334,2014-07-08 16:20:00,NO,NO,NO
5335,2014-07-08 17:20:00,NO,NO,NO
5336,2014-07-09 15:30:00,NO,NO,NO
5337,2014-07-09 17:00:00,NO,NO,NO
5338,2014-07-09 20:00:00,NO,NO,NO
5339,2014-07-10 14:00:00,NO,NO,NO
5340,2014-07-10 17:00:00,NO,NO,NO
5341,2014-07-11 01:00:00,YES,YES,NO
5342,2014-07-11 23:45:00,NO,NO,NO
5343,2014-07-12 05:00:00,YES,NO,NO
5344,2014-07-12 22:30:00,NO,NO,NO
5345,2014-07-12 23:00:00,NO,NO,NO
5346,2014-07-13 05:00:00,NO,NO,NO
5347,2014-07-14 01:30:00,NO,NO,NO
5348,2014-07-14 20:40:00,NO,NO,NO
5349,2014-07-14 23:30:00,NO,NO,NO
5350,2014-07-15 01:00:00,YES,YES,NO
5351,2014-07-15 03:10:00,NO,NO,NO
5352,2014-07-15 04:30:00,NO,NO,NO
5353,2014-07-15 22:45:00,NO,YES,NO
5354,2014-07-16 01:15:00,NO,NO,NO
5355,2014-07-17 01:30:00,NO,NO,NO
5356,2014-07-17 02:00:00,YES,NO,NO
5357,2014-07-17 02:30:00,NO,NO,NO
5358,2014-07-17 03:30:00,NO,YES,NO
5359,2014-07-18 00:40:00,NO,NO,NO
5360,2014-07-18 12:30:00,NO,NO,NO
5361,2014-07-18 16:00:00,NO,NO,NO
5362,2014-07-18 16:30:00,NO,NO,NO
5363,2014-07-21 01:40:00,NO,NO,NO
5364,2014-07-21 20:30:00,NO,NO,NO
5365,2014-07-21 21:30:00,NO,NO,NO
5366,2014-07-22 15:40:00,YES,YES,YES
5367,2014-07-27 17:00:00,NO,NO,NO
5368,2014-07-27 18:00:00,NO,NO,NO
5369,2014-07-28 14:45:00,NO,NO,NO
5370,2014-07-29 16:20:00,NO,NO,NO
5371,2014-07-30 15:30:00,NO,NO,NO
5372,2014-07-31 14:00:00,NO,NO,NO
5373,2014-07-31 14:30:00,NO,NO,NO
5374,2014-08-01 14:45:00,NO,YES,NO
5375,2014-08-04 13:00:00,NO,NO,NO
5376,2014-08-05 19:15:00,NO,NO,NO
5377,2014-08-05 20:30:00,NO,NO,NO
5378,2014-08-07 12:30:00,NO,NO,NO
5379,2014-08-09 14:00:00,NO,NO,NO
5380,2014-08-09 15:20:00,NO,NO,NO
5381,2014-08-09 17:20:00,NO,NO,NO
5382,2014-08-09 23:50:00,NO,NO,NO
5383,2014-08-10 14:45:00,NO,NO,NO
5384,2014-08-11 14:20:00,NO,NO,NO
5385,2014-08-12 16:00:00,NO,NO,NO
5386,2014-08-12 17:45:00,NO,NO,NO
5387,2014-08-14 16:15:00,YES,YES,YES
5388,2014-08-14 20:45:00,NO,NO,NO
